second,CH1,CH2,CH3,CH4
-0.01225,-2.1164522,0.321608,0.3453932,3.4614735
-0.012,-2.1164522,0.241206,0.40201,3.4376884
-0.01175,-2.1164522,0.2260767,0.40201,3.4225591
-0.0115,-2.1164522,0.2355916,0.40201,3.4376884
-0.01125,-2.090094,0.1871623,0.321608,3.4376884
-0.011,-2.1164522,0.2079061,0.3687101,3.5984924
-0.01075,-2.103896,0.080402,0.4145662,3.5984924
-0.0105,-2.1164522,0.0081876,0.40201,3.5984924
-0.01025,-2.1164522,0,0.40201,3.5984924
-0.01,-2.1164522,0.0496751,0.3523349,3.6292193
-0.00975,-2.0460333,0,0.472429,3.7592964
-0.0095,-2.1164522,-0.080402,0.4824121,3.7592964
-0.00925,-2.1164522,-0.080402,0.4335145,3.808194
-0.009,-2.1164522,-0.1085558,0.40201,3.7874502
-0.00875,-2.1090423,-0.160804,0.40201,3.9930925
-0.0085,-2.1164522,-0.1474702,0.4153439,3.9201005
-0.00825,-2.1164522,-0.2875304,0.4483345,3.9201005
-0.008,-2.1164522,-0.2667867,0.4275907,3.9749218
-0.00775,-2.0408871,-0.321608,0.40201,3.9956656
-0.0075,-2.1164522,-0.321608,0.3861031,4.1613065
-0.00725,-2.0360502,-0.4457613,0.5190628,4.1613065
-0.007,-2.0934447,-0.4250176,0.4250176,4.1613065
-0.00675,-2.038314,-0.4824121,0.4824121,4.1613065
-0.0065,-2.1164522,-0.4824121,0.4824121,4.3221105
-0.00625,-2.0772284,-0.5216359,0.5628141,4.3613343
-0.006,-2.0360502,-0.5628141,0.5028465,4.3221105
-0.00575,-2.1161429,-0.6429067,0.4824121,4.4022031
-0.0055,-2.0571034,-0.5628141,0.4230632,4.3221105
-0.00525,-2.0360502,-0.6014191,0.4824121,4.5633165
-0.005,-2.0360502,-0.6432161,0.5449528,4.5633165
-0.00475,-2.0360502,-0.7236181,0.5599316,4.5633165
-0.0045,-2.0596765,-0.7236181,0.4587858,4.5065408
-0.00425,-2.0360502,-0.7236181,0.4463801,4.7241205
-0.004,-2.0360502,-0.8040201,0.4977002,4.7241205
-0.00375,-2.1109966,-0.8094757,0.5573585,4.7241205
-0.0035,-2.0360502,-0.8302195,0.5366147,4.7241205
-0.00325,-2.0025914,-0.8509633,0.4824121,4.8849246
-0.003,-1.9683633,-0.8844221,0.5628141,4.9653266
-0.00275,-1.9556482,-0.9648241,0.4904408,4.8849246
